txn_id,user_id,method,bank,request_time,credit_time,amount,status,retry_attempts
TXN04029,2146,IMPS,HDFC,2025-04-18 09:55:00,2025-04-18 10:00:00,17349.24,SUCCESS,0
TXN04030,1327,IMPS,IDFC,2025-04-03 20:56:00,2025-04-03 21:01:00,8120.6,SUCCESS,0
TXN04031,3548,IMPS,ICICI,2025-04-04 16:25:00,2025-04-04 16:30:00,34632.15,SUCCESS,0
TXN04032,3412,NEFT,IDFC,2025-05-31 11:43:00,2025-05-31 12:13:00,13303.02,SUCCESS,0
TXN04033,1509,IMPS,ICICI,2025-04-16 01:31:00,2025-04-16 01:36:00,3174.11,SUCCESS,0
TXN04034,3785,UPI,Kotak,2025-04-15 02:54:00,2025-04-15 02:55:00,26474.57,PENDING,2
TXN04035,1909,IMPS,SBI,2025-05-16 14:51:00,2025-05-16 15:21:00,25505.25,SUCCESS,0
TXN04036,4474,NEFT,SBI,2025-05-22 13:13:00,2025-05-22 13:43:00,11265.05,SUCCESS,0
TXN04037,3105,NEFT,Kotak,2025-04-27 02:02:00,2025-04-27 02:32:00,22585.28,SUCCESS,0
TXN04038,2393,UPI,ICICI,2025-05-12 12:28:00,2025-05-12 12:29:00,3877.52,SUCCESS,0
TXN04039,3105,UPI,ICICI,2025-04-12 18:02:00,2025-04-12 18:17:00,35657.26,SUCCESS,0
TXN04040,1182,UPI,IDFC,2025-04-20 10:22:00,2025-04-20 10:23:00,26648.29,SUCCESS,0
TXN04041,3926,UPI,IDFC,2025-04-06 22:09:00,2025-04-06 22:10:00,74.83,SUCCESS,0
TXN04042,3589,NEFT,Kotak,2025-05-27 10:51:00,2025-05-28 10:51:00,15402.5,SUCCESS,0
TXN04043,2025,IMPS,Axis,2025-04-14 06:53:00,2025-04-14 06:58:00,19245.89,SUCCESS,0
TXN04044,4558,UPI,Kotak,2025-04-25 20:29:00,2025-04-25 20:44:00,26360.57,SUCCESS,0
TXN04045,2244,IMPS,SBI,2025-04-12 05:02:00,2025-04-12 05:32:00,12216.5,FAILED,1
TXN04046,3036,UPI,Kotak,2025-05-06 21:27:00,2025-05-06 21:28:00,70258.24,SUCCESS,0
TXN04047,3023,NEFT,ICICI,2025-04-20 06:10:00,2025-04-20 07:10:00,1551.21,SUCCESS,0
TXN04048,4738,UPI,ICICI,2025-04-26 22:04:00,2025-04-26 22:05:00,22925.1,SUCCESS,0
TXN04049,1719,IMPS,ICICI,2025-04-26 00:23:00,2025-04-26 00:28:00,5821.42,SUCCESS,0
TXN04050,2766,UPI,Kotak,2025-04-05 12:18:00,2025-04-05 12:23:00,30758.16,SUCCESS,0
TXN04051,2948,UPI,PNB,2025-04-05 14:32:00,2025-04-05 14:33:00,2723.44,SUCCESS,0
TXN04052,1910,NEFT,IDFC,2025-04-22 16:15:00,2025-04-23 16:15:00,22315.42,SUCCESS,0
TXN04053,3943,NEFT,Axis,2025-04-03 14:29:00,2025-04-03 15:29:00,14841.98,SUCCESS,0
TXN04054,1517,IMPS,PNB,2025-05-31 10:55:00,2025-05-31 11:00:00,7172.62,SUCCESS,0
TXN04055,2205,UPI,ICICI,2025-04-26 22:45:00,2025-04-26 22:50:00,325.33,SUCCESS,0
TXN04056,2112,UPI,HDFC,2025-05-13 06:01:00,2025-05-13 06:06:00,8420.8,SUCCESS,0
TXN04057,3138,NEFT,PNB,2025-05-06 09:28:00,2025-05-07 09:28:00,25745.29,SUCCESS,0
TXN04058,1168,IMPS,SBI,2025-04-06 01:07:00,2025-04-06 01:22:00,9977.62,SUCCESS,0
TXN04059,2763,UPI,IDFC,2025-04-01 13:01:00,2025-04-01 14:01:00,1755.54,FAILED,1
TXN04060,4159,IMPS,SBI,2025-05-09 01:16:00,2025-05-09 01:21:00,7885.11,SUCCESS,0
TXN04061,1604,NEFT,Kotak,2025-04-08 09:24:00,2025-04-08 09:54:00,18482.86,SUCCESS,0
TXN04062,4110,NEFT,PNB,2025-05-16 19:06:00,2025-05-16 20:06:00,25595.46,SUCCESS,0
TXN04063,1405,NEFT,PNB,2025-04-08 03:14:00,2025-04-08 03:44:00,57228.37,SUCCESS,0
TXN04064,2399,NEFT,HDFC,2025-04-20 01:25:00,2025-04-20 02:25:00,23652.24,SUCCESS,0
TXN04065,3750,IMPS,ICICI,2025-05-08 21:51:00,2025-05-08 21:56:00,10560.86,SUCCESS,0
TXN04066,4393,UPI,IDFC,2025-05-24 14:07:00,2025-05-24 14:22:00,58598.31,SUCCESS,0
TXN04067,3995,NEFT,SBI,2025-04-14 19:07:00,2025-04-14 19:37:00,3109.68,SUCCESS,0
TXN04068,2857,NEFT,PNB,2025-05-11 08:26:00,2025-05-11 09:26:00,21184.93,SUCCESS,0
TXN04069,3473,IMPS,ICICI,2025-04-13 00:37:00,2025-04-13 00:42:00,49016.72,SUCCESS,0
TXN04070,4494,NEFT,PNB,2025-04-28 14:31:00,2025-04-28 17:31:00,1920.56,SUCCESS,0
TXN04071,1088,IMPS,SBI,2025-05-26 17:23:00,2025-05-26 17:38:00,8305.16,SUCCESS,0
TXN04072,1575,IMPS,SBI,2025-04-04 11:14:00,2025-04-04 12:14:00,3035.89,SUCCESS,0
TXN04073,2251,NEFT,SBI,2025-05-12 11:02:00,2025-05-12 11:32:00,38225.58,SUCCESS,0
TXN04074,3620,IMPS,HDFC,2025-04-14 05:41:00,2025-04-14 05:56:00,14818.12,SUCCESS,0
TXN04075,4060,IMPS,Axis,2025-04-15 06:01:00,2025-04-15 06:31:00,4001.24,SUCCESS,0
TXN04076,2162,UPI,PNB,2025-04-02 04:34:00,2025-04-02 04:49:00,29230.38,SUCCESS,0
TXN04077,3674,NEFT,PNB,2025-05-28 17:25:00,2025-05-28 17:55:00,40915.2,SUCCESS,0
TXN04078,1096,IMPS,Kotak,2025-05-29 22:37:00,2025-05-29 22:42:00,36763.81,SUCCESS,0
TXN04079,4197,UPI,IDFC,2025-05-18 07:44:00,2025-05-18 07:45:00,32024.88,SUCCESS,0
TXN04080,3099,IMPS,SBI,2025-04-26 02:14:00,2025-04-26 02:29:00,11144.45,FAILED,2
TXN04081,1555,NEFT,IDFC,2025-04-22 01:06:00,2025-04-23 01:06:00,20509.21,SUCCESS,0
TXN04082,4823,UPI,PNB,2025-04-07 04:29:00,2025-04-07 04:34:00,17934.52,SUCCESS,0
TXN04083,4921,UPI,IDFC,2025-05-15 10:09:00,2025-05-15 10:14:00,18678.82,PENDING,2
TXN04084,1386,IMPS,Kotak,2025-05-31 02:39:00,2025-05-31 02:54:00,2740.58,SUCCESS,0
TXN04085,2078,IMPS,HDFC,2025-04-07 03:42:00,2025-04-07 04:12:00,6031.24,SUCCESS,0
TXN04086,4589,IMPS,SBI,2025-04-21 17:31:00,2025-04-21 18:01:00,10520.01,SUCCESS,0
TXN04087,1229,IMPS,HDFC,2025-05-26 22:42:00,2025-05-26 23:42:00,13335.31,SUCCESS,0
TXN04088,4651,IMPS,Kotak,2025-05-30 21:08:00,2025-05-30 21:13:00,31677.68,SUCCESS,0
TXN04089,4721,IMPS,ICICI,2025-05-13 15:18:00,2025-05-13 15:48:00,15154.92,FAILED,1
TXN04090,1919,UPI,Axis,2025-05-09 07:25:00,2025-05-09 07:26:00,2170.88,SUCCESS,0
TXN04091,2906,IMPS,ICICI,2025-05-24 10:48:00,2025-05-24 11:18:00,11779.05,SUCCESS,0
TXN04092,3809,NEFT,Kotak,2025-05-05 07:00:00,2025-05-05 07:30:00,10164.79,SUCCESS,0
TXN04093,3924,IMPS,Axis,2025-04-11 01:40:00,2025-04-11 01:45:00,19466.15,SUCCESS,0
TXN04094,2663,UPI,HDFC,2025-04-05 08:54:00,2025-04-05 08:59:00,7591.23,SUCCESS,0
TXN04095,2801,IMPS,ICICI,2025-05-20 04:40:00,2025-05-20 04:55:00,5145.62,SUCCESS,0
TXN04096,2878,UPI,SBI,2025-05-21 02:47:00,2025-05-21 02:48:00,6728.32,SUCCESS,0
TXN04097,3045,UPI,Axis,2025-04-17 19:43:00,2025-04-17 19:44:00,3019.43,SUCCESS,0
TXN04098,4091,IMPS,PNB,2025-04-30 01:11:00,2025-04-30 01:16:00,8345.87,FAILED,3
TXN04099,1263,UPI,SBI,2025-04-05 07:25:00,2025-04-05 07:30:00,49441.47,SUCCESS,0
TXN04100,3802,IMPS,SBI,2025-05-10 23:26:00,2025-05-10 23:31:00,29453.19,SUCCESS,0
TXN04101,2702,NEFT,IDFC,2025-04-21 00:13:00,2025-04-21 01:13:00,4853.4,FAILED,1
TXN04102,1444,NEFT,HDFC,2025-04-04 04:17:00,2025-04-05 04:17:00,220.46,SUCCESS,0
TXN04103,2417,NEFT,Axis,2025-04-12 07:22:00,2025-04-12 07:52:00,3992.34,PENDING,3
TXN04104,4217,UPI,Kotak,2025-05-22 00:20:00,2025-05-22 00:35:00,3428.99,PENDING,2
TXN04105,3840,IMPS,PNB,2025-04-04 02:33:00,2025-04-04 02:38:00,72543.85,SUCCESS,0
TXN04106,3927,IMPS,HDFC,2025-05-22 09:00:00,2025-05-22 09:15:00,6863.34,SUCCESS,0
TXN04107,3680,NEFT,IDFC,2025-05-08 10:56:00,2025-05-08 13:56:00,1810.56,SUCCESS,0
TXN04108,2763,NEFT,ICICI,2025-04-15 00:57:00,2025-04-15 01:27:00,24341.37,SUCCESS,0
TXN04109,2426,IMPS,HDFC,2025-05-28 05:11:00,2025-05-28 05:16:00,4669.64,SUCCESS,0
TXN04110,3061,NEFT,Axis,2025-05-24 13:49:00,2025-05-24 14:19:00,14942.18,SUCCESS,0
TXN04111,2711,NEFT,PNB,2025-04-22 18:09:00,2025-04-22 18:39:00,23127.73,SUCCESS,0
TXN04112,2400,IMPS,Axis,2025-04-06 16:49:00,2025-04-06 17:19:00,1155.97,SUCCESS,0
TXN04113,4685,NEFT,HDFC,2025-04-27 07:57:00,2025-04-27 08:27:00,26181.99,SUCCESS,0
TXN04114,3346,NEFT,Kotak,2025-04-14 09:10:00,2025-04-14 09:40:00,34432.88,SUCCESS,0
TXN04115,3964,NEFT,Axis,2025-05-23 09:26:00,2025-05-23 12:26:00,9930.17,SUCCESS,0
TXN04116,1635,IMPS,HDFC,2025-05-17 03:50:00,2025-05-17 04:05:00,13213.37,SUCCESS,0
TXN04117,3529,IMPS,IDFC,2025-05-12 14:22:00,2025-05-12 14:27:00,14519.18,SUCCESS,0
TXN04118,3584,NEFT,ICICI,2025-04-02 16:37:00,2025-04-02 17:07:00,10162.12,SUCCESS,0
TXN04119,4668,UPI,SBI,2025-05-10 21:37:00,2025-05-10 21:42:00,64900.06,SUCCESS,0
TXN04120,3129,IMPS,PNB,2025-04-07 08:17:00,2025-04-07 08:32:00,4389.49,SUCCESS,0
TXN04121,1132,IMPS,ICICI,2025-04-11 19:22:00,2025-04-11 19:37:00,20546.51,SUCCESS,0
TXN04122,1311,UPI,SBI,2025-05-10 17:50:00,2025-05-10 18:50:00,272.83,SUCCESS,0
TXN04123,3838,IMPS,IDFC,2025-04-18 17:18:00,2025-04-18 17:48:00,20069.08,FAILED,3
TXN04124,3715,NEFT,Kotak,2025-04-21 10:41:00,2025-04-21 11:11:00,15396.41,SUCCESS,0
TXN04125,4296,IMPS,Axis,2025-05-16 17:40:00,2025-05-16 17:45:00,31846.86,SUCCESS,0
TXN04126,1225,UPI,SBI,2025-04-25 08:12:00,2025-04-25 08:17:00,5462.13,SUCCESS,0
TXN04127,2698,UPI,HDFC,2025-05-18 08:23:00,2025-05-18 08:38:00,20175.59,SUCCESS,0
TXN04128,3318,IMPS,IDFC,2025-05-26 19:38:00,2025-05-26 19:53:00,15921.18,SUCCESS,0
TXN04129,3984,NEFT,SBI,2025-05-28 06:06:00,2025-05-28 07:06:00,10714.45,SUCCESS,0
TXN04130,4173,UPI,PNB,2025-04-02 14:29:00,2025-04-02 14:30:00,89.03,SUCCESS,0
TXN04131,1789,IMPS,SBI,2025-05-05 10:33:00,2025-05-05 10:38:00,10133.79,SUCCESS,0
TXN04132,4561,NEFT,SBI,2025-04-17 18:35:00,2025-04-17 19:05:00,40485.86,FAILED,3
TXN04133,4995,UPI,PNB,2025-05-28 12:53:00,2025-05-28 12:54:00,14071.38,SUCCESS,0
TXN04134,4252,NEFT,IDFC,2025-05-24 05:37:00,2025-05-24 06:07:00,65838.44,SUCCESS,0
TXN04135,2727,UPI,PNB,2025-05-26 18:57:00,2025-05-26 18:58:00,2350.2,SUCCESS,0
TXN04136,2749,IMPS,Axis,2025-04-26 15:57:00,2025-04-26 16:02:00,16519.16,SUCCESS,0
TXN04137,1246,NEFT,IDFC,2025-05-26 01:32:00,2025-05-26 02:02:00,1774.24,SUCCESS,0
TXN04138,2737,IMPS,Kotak,2025-05-28 03:39:00,2025-05-28 04:09:00,5162.26,SUCCESS,0
TXN04139,3287,IMPS,Kotak,2025-05-25 23:12:00,2025-05-25 23:17:00,3288.98,SUCCESS,0
TXN04140,4095,NEFT,ICICI,2025-05-25 18:09:00,2025-05-25 21:09:00,15915.05,SUCCESS,0
TXN04141,4183,IMPS,ICICI,2025-04-17 22:44:00,2025-04-17 23:14:00,2548.86,SUCCESS,0
TXN04142,3601,NEFT,SBI,2025-04-04 03:15:00,2025-04-04 04:15:00,7260.01,SUCCESS,0
TXN04143,3488,IMPS,IDFC,2025-05-12 11:59:00,2025-05-12 12:14:00,5613.57,SUCCESS,0
TXN04144,4762,NEFT,PNB,2025-05-06 12:39:00,2025-05-06 13:09:00,21277.78,SUCCESS,0
TXN04145,3759,IMPS,HDFC,2025-04-07 15:13:00,2025-04-07 15:18:00,3684.64,SUCCESS,0
TXN04146,1615,IMPS,HDFC,2025-04-28 00:23:00,2025-04-28 00:38:00,17979.45,SUCCESS,0
TXN04147,3373,IMPS,PNB,2025-05-25 09:56:00,2025-05-25 10:56:00,2313.45,SUCCESS,0
TXN04148,2096,UPI,ICICI,2025-04-27 03:08:00,2025-04-27 03:23:00,7906.28,SUCCESS,0
TXN04149,3151,UPI,Axis,2025-04-20 12:23:00,2025-04-20 12:38:00,12026.26,SUCCESS,0
TXN04150,2525,IMPS,Kotak,2025-04-08 11:31:00,2025-04-08 11:36:00,1625.5,SUCCESS,0
TXN04151,3896,NEFT,Axis,2025-05-24 12:57:00,2025-05-24 13:27:00,4870.19,SUCCESS,0
TXN04152,1070,NEFT,Kotak,2025-04-15 15:32:00,2025-04-15 16:02:00,45125.56,SUCCESS,0
TXN04153,1550,IMPS,IDFC,2025-04-19 23:49:00,2025-04-20 00:19:00,10886.95,SUCCESS,0
TXN04154,3694,UPI,PNB,2025-05-24 00:44:00,2025-05-24 00:45:00,3326.76,SUCCESS,0
TXN04155,4939,IMPS,Kotak,2025-05-06 21:43:00,2025-05-06 21:48:00,10108.88,SUCCESS,0
TXN04156,2444,IMPS,SBI,2025-04-23 21:31:00,2025-04-23 22:31:00,7546.54,SUCCESS,0
TXN04157,1321,NEFT,IDFC,2025-05-30 04:45:00,2025-05-30 05:45:00,13251.31,SUCCESS,0
TXN04158,4518,NEFT,ICICI,2025-04-10 01:45:00,2025-04-10 02:15:00,3733.11,SUCCESS,0
TXN04159,3515,NEFT,PNB,2025-05-28 15:26:00,2025-05-28 16:26:00,16595.29,SUCCESS,0
TXN04160,1480,IMPS,HDFC,2025-04-23 02:31:00,2025-04-23 02:46:00,7994.39,SUCCESS,0
TXN04161,1654,IMPS,PNB,2025-05-10 15:34:00,2025-05-10 16:04:00,8672.65,SUCCESS,0
TXN04162,1942,IMPS,PNB,2025-05-25 12:40:00,2025-05-25 13:40:00,3967.67,SUCCESS,0
TXN04163,3901,IMPS,PNB,2025-04-02 21:56:00,2025-04-02 22:11:00,7747.16,FAILED,1
TXN04164,2438,NEFT,HDFC,2025-04-02 03:34:00,2025-04-02 04:34:00,18039.89,SUCCESS,0
TXN04165,4528,IMPS,IDFC,2025-05-11 23:37:00,2025-05-12 00:07:00,6502.87,SUCCESS,0
TXN04166,2817,IMPS,Axis,2025-04-11 15:46:00,2025-04-11 15:51:00,24593.85,SUCCESS,0
TXN04167,3122,UPI,ICICI,2025-04-07 06:26:00,2025-04-07 06:27:00,8101.39,SUCCESS,0
TXN04168,4525,IMPS,Axis,2025-05-06 17:12:00,2025-05-06 17:27:00,1591.45,SUCCESS,0
TXN04169,1155,IMPS,HDFC,2025-04-01 20:04:00,2025-04-01 20:09:00,14492.26,SUCCESS,0
TXN04170,2880,NEFT,HDFC,2025-05-10 13:48:00,2025-05-10 16:48:00,26446.41,SUCCESS,0
TXN04171,1251,NEFT,PNB,2025-05-04 23:46:00,2025-05-05 00:16:00,8365.3,SUCCESS,0
TXN04172,4456,IMPS,Kotak,2025-04-03 15:03:00,2025-04-03 16:03:00,837.19,SUCCESS,0
TXN04173,1524,NEFT,SBI,2025-04-10 18:14:00,2025-04-10 18:44:00,1952.99,SUCCESS,0
TXN04174,3831,IMPS,ICICI,2025-04-02 16:48:00,2025-04-02 17:18:00,7798.96,SUCCESS,0
TXN04175,1316,NEFT,Axis,2025-05-13 01:39:00,2025-05-13 02:39:00,6520.21,SUCCESS,0
TXN04176,4351,UPI,PNB,2025-05-26 11:33:00,2025-05-26 11:34:00,12910.32,SUCCESS,0
TXN04177,2207,UPI,Kotak,2025-05-18 09:06:00,2025-05-18 09:11:00,10384.81,SUCCESS,0
TXN04178,1798,NEFT,Axis,2025-05-21 21:23:00,2025-05-21 21:53:00,17387.02,SUCCESS,0
TXN04179,2047,UPI,Axis,2025-05-17 11:28:00,2025-05-17 11:29:00,30809.65,SUCCESS,0
TXN04180,3357,IMPS,IDFC,2025-04-07 21:42:00,2025-04-07 22:42:00,26917.4,SUCCESS,0
TXN04181,3772,UPI,SBI,2025-05-06 01:01:00,2025-05-06 01:06:00,1222.91,FAILED,1
TXN04182,4604,NEFT,ICICI,2025-04-29 00:33:00,2025-04-29 03:33:00,141.26,SUCCESS,0
TXN04183,1944,NEFT,HDFC,2025-04-02 14:19:00,2025-04-02 17:19:00,6740.53,SUCCESS,0
TXN04184,1995,NEFT,SBI,2025-04-26 01:33:00,2025-04-26 02:33:00,1257.53,SUCCESS,0
TXN04185,3366,IMPS,Kotak,2025-05-06 07:22:00,2025-05-06 07:27:00,4543.97,SUCCESS,0
TXN04186,2493,UPI,HDFC,2025-05-10 09:23:00,2025-05-10 09:28:00,2667.22,SUCCESS,0
TXN04187,2868,NEFT,SBI,2025-05-11 20:15:00,2025-05-12 20:15:00,1424.73,SUCCESS,0
TXN04188,3024,NEFT,ICICI,2025-04-24 23:14:00,2025-04-24 23:44:00,34593.08,SUCCESS,0
TXN04189,2774,IMPS,HDFC,2025-05-09 09:56:00,2025-05-09 10:11:00,4714.26,SUCCESS,0
TXN04190,2296,IMPS,SBI,2025-05-03 17:10:00,2025-05-03 17:15:00,23635.89,FAILED,1
TXN04191,1754,NEFT,Axis,2025-04-11 13:43:00,2025-04-11 16:43:00,3799.48,SUCCESS,0
TXN04192,4480,IMPS,Kotak,2025-04-27 23:25:00,2025-04-27 23:40:00,5766.58,SUCCESS,0
TXN04193,4979,NEFT,HDFC,2025-04-04 21:18:00,2025-04-04 21:48:00,695.3,SUCCESS,0
TXN04194,3752,UPI,PNB,2025-04-29 02:16:00,2025-04-29 02:31:00,12491.74,PENDING,1
TXN04195,1953,UPI,IDFC,2025-05-23 12:58:00,2025-05-23 13:13:00,7569.45,SUCCESS,0
TXN04196,1288,IMPS,PNB,2025-05-31 10:17:00,2025-05-31 10:32:00,6323.6,FAILED,3
TXN04197,3323,IMPS,IDFC,2025-05-03 20:28:00,2025-05-03 20:33:00,1941.11,SUCCESS,0
TXN04198,1102,UPI,SBI,2025-05-09 18:51:00,2025-05-09 18:56:00,10497.18,SUCCESS,0
TXN04199,4589,IMPS,HDFC,2025-05-23 14:50:00,2025-05-23 14:55:00,31677.75,SUCCESS,0
TXN04200,2071,NEFT,Axis,2025-05-17 12:52:00,2025-05-17 13:22:00,37087.05,FAILED,3
TXN04201,4709,IMPS,HDFC,2025-05-23 15:41:00,2025-05-23 16:11:00,7617.71,SUCCESS,0
TXN04202,4110,IMPS,SBI,2025-04-05 03:51:00,2025-04-05 04:06:00,56568.04,SUCCESS,0
TXN04203,1576,UPI,IDFC,2025-04-06 01:04:00,2025-04-06 01:09:00,43440.18,SUCCESS,0
TXN04204,2510,IMPS,Kotak,2025-05-28 23:54:00,2025-05-28 23:59:00,8956.41,SUCCESS,0
TXN04205,3691,IMPS,Kotak,2025-05-14 09:40:00,2025-05-14 10:10:00,5227.55,SUCCESS,0
TXN04206,2867,IMPS,IDFC,2025-05-13 03:59:00,2025-05-13 04:04:00,4821.18,SUCCESS,0
TXN04207,4578,IMPS,HDFC,2025-05-29 17:29:00,2025-05-29 17:34:00,11900.05,SUCCESS,0
TXN04208,3427,UPI,PNB,2025-05-30 06:52:00,2025-05-30 06:57:00,46.74,SUCCESS,0
TXN04209,3810,IMPS,IDFC,2025-05-17 10:24:00,2025-05-17 10:39:00,3007.94,SUCCESS,0
TXN04210,4344,IMPS,Kotak,2025-04-29 20:27:00,2025-04-29 20:32:00,28295.39,SUCCESS,0
TXN04211,2007,NEFT,ICICI,2025-04-14 07:05:00,2025-04-14 10:05:00,8914.99,SUCCESS,0
TXN04212,1912,IMPS,Axis,2025-05-25 10:33:00,2025-05-25 10:38:00,48393.9,SUCCESS,0
TXN04213,2086,NEFT,ICICI,2025-05-19 00:45:00,2025-05-19 01:15:00,19058.25,FAILED,2
TXN04214,1613,NEFT,Axis,2025-05-28 00:06:00,2025-05-28 00:36:00,6271.87,SUCCESS,0
TXN04215,3157,UPI,IDFC,2025-04-08 18:16:00,2025-04-08 18:21:00,1538.07,SUCCESS,0
TXN04216,4546,UPI,ICICI,2025-04-17 21:59:00,2025-04-17 22:00:00,23656.95,SUCCESS,0
TXN04217,3816,NEFT,SBI,2025-05-31 06:29:00,2025-05-31 06:59:00,18259.33,SUCCESS,0
TXN04218,1830,IMPS,IDFC,2025-04-02 04:07:00,2025-04-02 04:12:00,5617.05,SUCCESS,0
TXN04219,1530,UPI,IDFC,2025-04-22 00:49:00,2025-04-22 00:54:00,11019.45,SUCCESS,0
TXN04220,4441,IMPS,HDFC,2025-04-13 20:25:00,2025-04-13 20:40:00,1057.13,SUCCESS,0
TXN04221,1365,UPI,HDFC,2025-05-18 18:41:00,2025-05-18 18:46:00,8862.06,FAILED,1
TXN04222,3727,NEFT,PNB,2025-04-27 22:23:00,2025-04-27 22:53:00,14036.89,FAILED,3
TXN04223,2030,UPI,Axis,2025-04-03 10:05:00,2025-04-03 10:06:00,6221.87,SUCCESS,0
TXN04224,4072,IMPS,SBI,2025-04-14 16:50:00,2025-04-14 17:20:00,6309.23,SUCCESS,0
TXN04225,3415,IMPS,SBI,2025-04-25 23:09:00,2025-04-25 23:14:00,3171.82,SUCCESS,0
TXN04226,3636,NEFT,Axis,2025-04-19 11:37:00,2025-04-19 12:07:00,4196.51,SUCCESS,0
TXN04227,3487,IMPS,Axis,2025-04-25 18:11:00,2025-04-25 18:26:00,8365.87,SUCCESS,0
TXN04228,1953,IMPS,Kotak,2025-04-28 23:52:00,2025-04-29 00:07:00,11851.89,SUCCESS,0
TXN04229,4384,IMPS,ICICI,2025-05-17 17:28:00,2025-05-17 17:33:00,8919.32,SUCCESS,0
TXN04230,1798,UPI,Kotak,2025-04-26 23:33:00,2025-04-26 23:38:00,605.31,SUCCESS,0
TXN04231,1971,UPI,PNB,2025-04-19 12:23:00,2025-04-19 12:24:00,2848.69,SUCCESS,0
TXN04232,3884,IMPS,Axis,2025-05-23 15:25:00,2025-05-23 15:40:00,8658.58,SUCCESS,0
TXN04233,1616,UPI,IDFC,2025-05-06 14:41:00,2025-05-06 14:42:00,27762.39,SUCCESS,0
TXN04234,2656,IMPS,PNB,2025-04-26 01:00:00,2025-04-26 01:15:00,1879.4,SUCCESS,0
TXN04235,4554,UPI,Axis,2025-04-19 04:22:00,2025-04-19 04:37:00,5328.9,SUCCESS,0
TXN04236,2229,UPI,IDFC,2025-04-04 10:25:00,2025-04-04 10:26:00,28170.86,FAILED,1
TXN04237,3266,NEFT,PNB,2025-05-22 10:02:00,2025-05-22 13:02:00,10690.46,SUCCESS,0
TXN04238,2748,IMPS,HDFC,2025-04-09 06:13:00,2025-04-09 06:18:00,6395.25,SUCCESS,0
TXN04239,1166,IMPS,Kotak,2025-04-06 07:00:00,2025-04-06 07:05:00,2923.69,SUCCESS,0
TXN04240,2673,IMPS,Axis,2025-05-27 01:14:00,2025-05-27 01:44:00,1989.92,SUCCESS,0
TXN04241,2791,UPI,ICICI,2025-04-29 13:04:00,2025-04-29 13:09:00,26360.39,SUCCESS,0
TXN04242,4948,UPI,IDFC,2025-04-15 22:02:00,2025-04-15 22:17:00,12065.09,SUCCESS,0
TXN04243,4557,NEFT,HDFC,2025-05-10 23:23:00,2025-05-11 02:23:00,7363.2,SUCCESS,0
TXN04244,4278,IMPS,SBI,2025-05-26 08:53:00,2025-05-26 08:58:00,58665.96,SUCCESS,0
TXN04245,3297,UPI,SBI,2025-05-09 13:41:00,2025-05-09 13:42:00,5472.59,SUCCESS,0
TXN04246,1487,IMPS,HDFC,2025-04-25 10:11:00,2025-04-25 10:26:00,1377.38,SUCCESS,0
TXN04247,2690,IMPS,ICICI,2025-04-30 00:58:00,2025-04-30 01:13:00,21462.24,SUCCESS,0
TXN04248,4101,UPI,Axis,2025-05-10 16:30:00,2025-05-10 16:31:00,24281.15,SUCCESS,0
TXN04249,1078,NEFT,PNB,2025-04-27 02:59:00,2025-04-27 03:29:00,924.93,SUCCESS,0
TXN04250,4323,NEFT,Kotak,2025-04-30 06:38:00,2025-04-30 07:08:00,10935.43,SUCCESS,0
TXN04251,2565,NEFT,Kotak,2025-04-28 23:18:00,2025-04-28 23:48:00,24249.23,SUCCESS,0
TXN04252,4151,NEFT,SBI,2025-04-25 02:23:00,2025-04-25 02:53:00,6081.14,SUCCESS,0
TXN04253,1605,IMPS,SBI,2025-04-19 01:16:00,2025-04-19 01:21:00,5191.76,SUCCESS,0
TXN04254,2136,UPI,SBI,2025-05-19 23:11:00,2025-05-19 23:12:00,3290.96,SUCCESS,0
TXN04255,3146,IMPS,Axis,2025-04-24 09:17:00,2025-04-24 09:32:00,867.08,SUCCESS,0
TXN04256,1722,IMPS,PNB,2025-04-09 16:41:00,2025-04-09 17:11:00,7978.84,SUCCESS,0
TXN04257,1083,IMPS,HDFC,2025-04-21 13:24:00,2025-04-21 13:29:00,47197.86,SUCCESS,0
TXN04258,3867,IMPS,ICICI,2025-04-03 03:43:00,2025-04-03 04:13:00,10491.26,SUCCESS,0
TXN04259,2031,IMPS,ICICI,2025-04-09 13:00:00,2025-04-09 13:15:00,14371.53,SUCCESS,0
TXN04260,1065,NEFT,IDFC,2025-05-21 18:30:00,2025-05-21 19:00:00,470.86,SUCCESS,0
TXN04261,1752,UPI,IDFC,2025-04-25 17:00:00,2025-04-25 17:01:00,3469.91,SUCCESS,0
TXN04262,3343,IMPS,HDFC,2025-04-09 19:54:00,2025-04-09 20:24:00,5313.58,SUCCESS,0
TXN04263,1092,IMPS,PNB,2025-05-24 20:49:00,2025-05-24 21:04:00,11366.44,SUCCESS,0
TXN04264,1981,IMPS,IDFC,2025-05-03 02:45:00,2025-05-03 02:50:00,4660.98,SUCCESS,0
TXN04265,3773,UPI,IDFC,2025-04-07 15:51:00,2025-04-07 15:52:00,197.42,SUCCESS,0
TXN04266,3643,UPI,PNB,2025-04-01 15:26:00,2025-04-01 15:27:00,451.32,SUCCESS,0
TXN04267,1091,IMPS,Axis,2025-04-11 17:58:00,2025-04-11 18:03:00,5957.08,SUCCESS,0
TXN04268,2403,NEFT,PNB,2025-05-03 00:05:00,2025-05-03 00:35:00,28837.9,SUCCESS,0
